ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Country,Sport,Event,Medal
66062,Mohinder Lal,M,37,180,83,India,IND,1984 Summer,1984,Summer,Los Angeles,United States of America,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",NA
66063,Raghbir Lal Sharma,M,22,NA,NA,India,IND,1952 Summer,1952,Summer,Helsinki,Finland,Hockey,Hockey Men's Hockey,Gold
66063,Raghbir Lal Sharma,M,27,NA,NA,India,IND,1956 Summer,1956,Summer,Melbourne,Australia,Hockey,Hockey Men's Hockey,Gold
66064,Sham Lal,M,NA,NA,NA,India,IND,1956 Summer,1956,Summer,Melbourne,Australia,Gymnastics,Gymnastics Men's Individual All-Around,NA
66064,Sham Lal,M,NA,NA,NA,India,IND,1956 Summer,1956,Summer,Melbourne,Australia,Gymnastics,Gymnastics Men's Floor Exercise,NA
66064,Sham Lal,M,NA,NA,NA,India,IND,1956 Summer,1956,Summer,Melbourne,Australia,Gymnastics,Gymnastics Men's Horse Vault,NA
66064,Sham Lal,M,NA,NA,NA,India,IND,1956 Summer,1956,Summer,Melbourne,Australia,Gymnastics,Gymnastics Men's Parallel Bars,NA
66064,Sham Lal,M,NA,NA,NA,India,IND,1956 Summer,1956,Summer,Melbourne,Australia,Gymnastics,Gymnastics Men's Horizontal Bar,NA
66064,Sham Lal,M,NA,NA,NA,India,IND,1956 Summer,1956,Summer,Melbourne,Australia,Gymnastics,Gymnastics Men's Rings,NA
66064,Sham Lal,M,NA,NA,NA,India,IND,1956 Summer,1956,Summer,Melbourne,Australia,Gymnastics,Gymnastics Men's Pommelled Horse,NA
66080,Babu Lall,M,NA,NA,NA,India,IND,1948 Summer,1948,Summer,London,England,Boxing,Boxing Men's Bantamweight,NA
66093,Changte Lalremsaga,M,18,NA,NA,India,IND,1992 Summer,1992,Summer,Barcelona,Spain,Archery,Archery Men's Individual,NA
66093,Changte Lalremsaga,M,18,NA,NA,India,IND,1992 Summer,1992,Summer,Barcelona,Spain,Archery,Archery Men's Team,NA
66093,Changte Lalremsaga,M,22,NA,NA,India,IND,1996 Summer,1996,Summer,Atlanta,United States of America,Archery,Archery Men's Individual,NA
66093,Changte Lalremsaga,M,22,NA,NA,India,IND,1996 Summer,1996,Summer,Atlanta,United States of America,Archery,Archery Men's Team,NA
66129,Indrajit Singh Lamba,M,46,176,70,India,IND,1996 Summer,1996,Summer,Atlanta,United States of America,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",NA
67010,Sheikh Abdul L. Latif,M,23,180,68,India,IND,1952 Summer,1952,Summer,Helsinki,Finland,Football,Football Men's Football,NA
67010,Sheikh Abdul L. Latif,M,28,180,68,India,IND,1956 Summer,1956,Summer,Melbourne,Australia,Football,Football Men's Football,NA
67010,Sheikh Abdul L. Latif,M,32,180,68,India,IND,1960 Summer,1960,Summer,Roma,Italy,Football,Football Men's Football,NA
67372,Shankar Pillay Laxman,M,23,167,64,India,IND,1956 Summer,1956,Summer,Melbourne,Australia,Hockey,Hockey Men's Hockey,Gold
67372,Shankar Pillay Laxman,M,27,167,64,India,IND,1960 Summer,1960,Summer,Roma,Italy,Hockey,Hockey Men's Hockey,Silver
67372,Shankar Pillay Laxman,M,31,167,64,India,IND,1964 Summer,1964,Summer,Tokyo,Japan,Hockey,Hockey Men's Hockey,Gold
72165,Tintu Luka,F,23,163,50,India,IND,2012 Summer,2012,Summer,London,England,Athletics,Athletics Women's 800 metres,NA
72165,Tintu Luka,F,27,163,50,India,IND,2016 Summer,2016,Summer,Rio de Janeiro,Brazil,Athletics,Athletics Women's 800 metres,NA
72165,Tintu Luka,F,27,163,50,India,IND,2016 Summer,2016,Summer,Rio de Janeiro,Brazil,Athletics,Athletics Women's 4 x 400 metres Relay,NA
72364,Tashi Lundup,M,25,175,74,India,IND,2010 Winter,2010,Winter,Vancouver,Canada,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,NA
72769,Sujeet Maan,M,25,167,74,India,IND,2004 Summer,2004,Summer,Athina,Greece,Wrestling,"Wrestling Men's Middleweight, Freestyle",NA
72960,Chand C. Machiah,M,NA,NA,NA,India,IND,1976 Summer,1976,Summer,Montreal,Canada,Boxing,Boxing Men's Light-Welterweight,NA
73233,Nazleen Madraswalla (-Shah),F,17,168,NA,India,IND,1980 Summer,1980,Summer,Moskva,Russia,Hockey,Hockey Women's Hockey,NA
73537,Renjith Maheshwary,M,22,184,79,India,IND,2008 Summer,2008,Summer,Beijing,China,Athletics,Athletics Men's Triple Jump,NA
73537,Renjith Maheshwary,M,26,184,79,India,IND,2012 Summer,2012,Summer,London,England,Athletics,Athletics Men's Triple Jump,NA
73537,Renjith Maheshwary,M,30,184,79,India,IND,2016 Summer,2016,Summer,Rio de Janeiro,Brazil,Athletics,Athletics Men's Triple Jump,NA
73759,Laxmirani Majhi,F,27,161,56,India,IND,2016 Summer,2016,Summer,Rio de Janeiro,Brazil,Archery,Archery Women's Individual,NA
73759,Laxmirani Majhi,F,27,161,56,India,IND,2016 Summer,2016,Summer,Rio de Janeiro,Brazil,Archery,Archery Women's Team,NA
74052,Manisha Malhotra,F,23,NA,NA,India,IND,2000 Summer,2000,Summer,Sydney,Australia,Tennis,Tennis Women's Doubles,NA
74065,Monika Malik,F,22,162,51,India,IND,2016 Summer,2016,Summer,Rio de Janeiro,Brazil,Hockey,Hockey Women's Hockey,NA
74068,Nalin Chandra Malik,M,NA,170,NA,India,IND,1932 Summer,1932,Summer,Los Angeles,United States of America,Swimming,Swimming Men's 400 metres Freestyle,NA
74068,Nalin Chandra Malik,M,NA,170,NA,India,IND,1932 Summer,1932,Summer,Los Angeles,United States of America,Swimming,"Swimming Men's 1,500 metres Freestyle",NA
74069,Sakshi Malik,F,23,162,58,India,IND,2016 Summer,2016,Summer,Rio de Janeiro,Brazil,Wrestling,"Wrestling Women's Lightweight, Freestyle",Bronze
74111,Manikyalu Malla Venkata,M,26,152,52,India,IND,1984 Summer,1984,Summer,Los Angeles,United States of America,Weightlifting,Weightlifting Men's Flyweight,NA
74119,Karnam Malleswari,F,25,163,60,India,IND,2000 Summer,2000,Summer,Sydney,Australia,Weightlifting,Weightlifting Women's Light-Heavyweight,Bronze
74119,Karnam Malleswari,F,29,163,60,India,IND,2004 Summer,2004,Summer,Athina,Greece,Weightlifting,Weightlifting Women's Middleweight,NA
74377,Maruti Mane,M,26,175,97,India,IND,1964 Summer,1964,Summer,Tokyo,Japan,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",NA
74377,Maruti Mane,M,26,175,97,India,IND,1964 Summer,1964,Summer,Tokyo,Japan,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",NA
74392,Somaya Muttana Maneypandey,M,21,179,69,India,IND,1980 Summer,1980,Summer,Moskva,Russia,Hockey,Hockey Men's Hockey,Gold
74392,Somaya Muttana Maneypandey,M,25,179,69,India,IND,1984 Summer,1984,Summer,Los Angeles,United States of America,Hockey,Hockey Men's Hockey,NA
74392,Somaya Muttana Maneypandey,M,29,179,69,India,IND,1988 Summer,1988,Summer,Seoul,South Korea,Hockey,Hockey Men's Hockey,NA
74409,Keshav D. Mangave,M,26,NA,NA,India,IND,1952 Summer,1952,Summer,Helsinki,Finland,Wrestling,"Wrestling Men's Featherweight, Freestyle",NA
74493,"Sailendra Nath ""Sailen"" Manna",M,23,NA,NA,India,IND,1948 Summer,1948,Summer,London,England,Football,Football Men's Football,NA
74493,"Sailendra Nath ""Sailen"" Manna",M,27,NA,NA,India,IND,1952 Summer,1952,Summer,Helsinki,Finland,Football,Football Men's Football,NA
74544,Ganapathy Manoharan,M,NA,166,55,India,IND,1980 Summer,1980,Summer,Moskva,Russia,Boxing,Boxing Men's Bantamweight,NA
75490,George Eric McCarthy Marthins,M,22,NA,NA,India,IND,1928 Summer,1928,Summer,Amsterdam,Netherlands,Hockey,Hockey Men's Hockey,Gold
75991,Adkar Maruti,M,22,155,48,India,IND,1972 Summer,1972,Summer,Munich,Germany,Wrestling,"Wrestling Men's Light-Flyweight, Freestyle",NA
76173,Mirza Nasir-ud-Din Masood,M,30,NA,NA,India,IND,1936 Summer,1936,Summer,Berlin,Germany,Hockey,Hockey Men's Hockey,Gold
76447,Surat Singh Mathur,M,21,NA,NA,India,IND,1952 Summer,1952,Summer,Helsinki,Finland,Athletics,Athletics Men's Marathon,NA
77108,Sakti M. Mazumdar,M,20,NA,NA,India,IND,1952 Summer,1952,Summer,Helsinki,Finland,Boxing,Boxing Men's Flyweight,NA
78127,Shyam Lal Meena,M,23,165,62,India,IND,1988 Summer,1988,Summer,Seoul,South Korea,Archery,Archery Men's Individual,NA
78127,Shyam Lal Meena,M,23,165,62,India,IND,1988 Summer,1988,Summer,Seoul,South Korea,Archery,Archery Men's Team,NA
78169,Ram Mehar,M,NA,NA,NA,India,IND,1956 Summer,1956,Summer,Melbourne,Australia,Athletics,Athletics Men's Long Jump,NA
78197,Raj Kumar Mehra,M,30,NA,NA,India,IND,1948 Summer,1948,Summer,London,England,Cycling,"Cycling Men's Road Race, Individual",NA
78197,Raj Kumar Mehra,M,30,NA,NA,India,IND,1948 Summer,1948,Summer,London,England,Cycling,"Cycling Men's Road Race, Team",NA
78197,Raj Kumar Mehra,M,34,NA,NA,India,IND,1952 Summer,1952,Summer,Helsinki,Finland,Cycling,"Cycling Men's Road Race, Individual",NA
78197,Raj Kumar Mehra,M,34,NA,NA,India,IND,1952 Summer,1952,Summer,Helsinki,Finland,Cycling,"Cycling Men's Road Race, Team",NA
78197,Raj Kumar Mehra,M,34,NA,NA,India,IND,1952 Summer,1952,Summer,Helsinki,Finland,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",NA
78206,Kamlesh Navinchandra Mehta,M,28,NA,NA,India,IND,1988 Summer,1988,Summer,Seoul,South Korea,Table Tennis,Table Tennis Men's Singles,NA
78206,Kamlesh Navinchandra Mehta,M,28,NA,NA,India,IND,1988 Summer,1988,Summer,Seoul,South Korea,Table Tennis,Table Tennis Men's Doubles,NA
78206,Kamlesh Navinchandra Mehta,M,32,NA,NA,India,IND,1992 Summer,1992,Summer,Barcelona,Spain,Table Tennis,Table Tennis Men's Singles,NA
78206,Kamlesh Navinchandra Mehta,M,32,NA,NA,India,IND,1992 Summer,1992,Summer,Barcelona,Spain,Table Tennis,Table Tennis Men's Doubles,NA
78207,Sangita Mehta,F,25,NA,NA,India,IND,1992 Summer,1992,Summer,Barcelona,Spain,Judo,Judo Women's Heavyweight,NA
78208,Nghlhav Mehtabs Singh,M,23,174,79,India,IND,1972 Summer,1972,Summer,Munich,Germany,Boxing,Boxing Men's Light-Heavyweight,NA
78700,Jude Menezes,M,29,172,75,India,IND,2000 Summer,2000,Summer,Sydney,Australia,Hockey,Hockey Men's Hockey,NA
79169,Sahu Mewalal,M,22,NA,NA,India,IND,1948 Summer,1948,Summer,London,England,Football,Football Men's Football,NA
79432,Cyril James Michie,M,35,NA,NA,India,IND,1936 Summer,1936,Summer,Berlin,Germany,Hockey,Hockey Men's Hockey,Gold
79948,Nisha Millet,F,18,164,58,India,IND,2000 Summer,2000,Summer,Sydney,Australia,Swimming,Swimming Women's 200 metres Freestyle,NA
80166,Masude Ali Khan Minhas,M,NA,178,NA,India,IND,1932 Summer,1932,Summer,Los Angeles,United States of America,Hockey,Hockey Men's Hockey,Gold
80203,Lilima Minz,F,22,158,52,India,IND,2016 Summer,2016,Summer,Rio de Janeiro,Brazil,Hockey,Hockey Women's Hockey,NA
80221,Chanu Saikhom Mirabai,F,21,145,48,India,IND,2016 Summer,2016,Summer,Rio de Janeiro,Brazil,Weightlifting,Weightlifting Women's Flyweight,NA
80297,Sania Mirza,F,21,173,57,India,IND,2008 Summer,2008,Summer,Beijing,China,Tennis,Tennis Women's Singles,NA
80297,Sania Mirza,F,21,173,57,India,IND,2008 Summer,2008,Summer,Beijing,China,Tennis,Tennis Women's Doubles,NA
80297,Sania Mirza,F,25,173,57,India,IND,2012 Summer,2012,Summer,London,England,Tennis,Tennis Mixed Doubles,NA
80297,Sania Mirza,F,25,173,57,India,IND,2012 Summer,2012,Summer,London,England,Tennis,Tennis Women's Doubles,NA
80297,Sania Mirza,F,29,173,57,India,IND,2016 Summer,2016,Summer,Rio de Janeiro,Brazil,Tennis,Tennis Mixed Doubles,NA
80297,Sania Mirza,F,29,173,57,India,IND,2016 Summer,2016,Summer,Rio de Janeiro,Brazil,Tennis,Tennis Women's Doubles,NA
80373,Eruch Mistry,M,NA,NA,NA,India,IND,1948 Summer,1948,Summer,London,England,Cycling,"Cycling Men's Road Race, Individual",NA
80373,Eruch Mistry,M,NA,NA,NA,India,IND,1948 Summer,1948,Summer,London,England,Cycling,"Cycling Men's Road Race, Team",NA
80374,Rachita Mistry (Panda-),F,26,164,55,India,IND,2000 Summer,2000,Summer,Sydney,Australia,Athletics,Athletics Women's 4 x 100 metres Relay,NA
80466,Dilip Mitra,M,NA,NA,NA,India,IND,1948 Summer,1948,Summer,London,England,Swimming,Swimming Men's 100 metres Freestyle,NA
80467,Prahtip Mitra,M,NA,NA,NA,India,IND,1948 Summer,1948,Summer,London,England,Swimming,Swimming Men's 100 metres Backstroke,NA
80868,Tehmasp Rustom Mogul,M,34,173,64,India,IND,1972 Summer,1972,Summer,Munich,Germany,Sailing,Sailing Mixed One Person Dinghy,NA
80960,Taj Mohammed,M,NA,NA,NA,India,IND,1948 Summer,1948,Summer,London,England,Football,Football Men's Football,NA
81011,Sayed Khaja Moinuddin,M,NA,NA,NA,India,IND,1952 Summer,1952,Summer,Helsinki,Finland,Football,Football Men's Football,NA
81205,Ganesh Mollerapoovayya,M,26,172,66,India,IND,1972 Summer,1972,Summer,Munich,Germany,Hockey,Hockey Men's Hockey,Bronze
81313,Anil Kumar Mondal,M,21,157,52,India,IND,1972 Summer,1972,Summer,Munich,Germany,Weightlifting,Weightlifting Men's Flyweight,NA
81313,Anil Kumar Mondal,M,24,157,52,India,IND,1976 Summer,1976,Summer,Montreal,Canada,Weightlifting,Weightlifting Men's Flyweight,NA
81314,Darshan Mondal,M,24,NA,NA,India,IND,1964 Summer,1964,Summer,Tokyo,Japan,Gymnastics,Gymnastics Men's Individual All-Around,NA
81314,Darshan Mondal,M,24,NA,NA,India,IND,1964 Summer,1964,Summer,Tokyo,Japan,Gymnastics,Gymnastics Men's Team All-Around,NA
81314,Darshan Mondal,M,24,NA,NA,India,IND,1964 Summer,1964,Summer,Tokyo,Japan,Gymnastics,Gymnastics Men's Floor Exercise,NA
81314,Darshan Mondal,M,24,NA,NA,India,IND,1964 Summer,1964,Summer,Tokyo,Japan,Gymnastics,Gymnastics Men's Horse Vault,NA
81314,Darshan Mondal,M,24,NA,NA,India,IND,1964 Summer,1964,Summer,Tokyo,Japan,Gymnastics,Gymnastics Men's Parallel Bars,NA
81314,Darshan Mondal,M,24,NA,NA,India,IND,1964 Summer,1964,Summer,Tokyo,Japan,Gymnastics,Gymnastics Men's Horizontal Bar,NA
81314,Darshan Mondal,M,24,NA,NA,India,IND,1964 Summer,1964,Summer,Tokyo,Japan,Gymnastics,Gymnastics Men's Rings,NA
81314,Darshan Mondal,M,24,NA,NA,India,IND,1964 Summer,1964,Summer,Tokyo,Japan,Gymnastics,Gymnastics Men's Pommelled Horse,NA
81424,Isaac Monsoor,M,19,NA,NA,India,IND,1948 Summer,1948,Summer,London,England,Water Polo,Water Polo Men's Water Polo,NA
81424,Isaac Monsoor,M,19,NA,NA,India,IND,1948 Summer,1948,Summer,London,England,Swimming,Swimming Men's 100 metres Freestyle,NA
81424,Isaac Monsoor,M,23,NA,NA,India,IND,1952 Summer,1952,Summer,Helsinki,Finland,Water Polo,Water Polo Men's Water Polo,NA
81424,Isaac Monsoor,M,23,NA,NA,India,IND,1952 Summer,1952,Summer,Helsinki,Finland,Swimming,Swimming Men's 100 metres Freestyle,NA
81618,Valli Asari Mookan,M,NA,NA,55,India,IND,1956 Summer,1956,Summer,Melbourne,Australia,Weightlifting,Weightlifting Men's Bantamweight,NA
81876,Jagmal More,M,20,NA,NA,India,IND,1964 Summer,1964,Summer,Tokyo,Japan,Gymnastics,Gymnastics Men's Individual All-Around,NA
81876,Jagmal More,M,20,NA,NA,India,IND,1964 Summer,1964,Summer,Tokyo,Japan,Gymnastics,Gymnastics Men's Team All-Around,NA
81876,Jagmal More,M,20,NA,NA,India,IND,1964 Summer,1964,Summer,Tokyo,Japan,Gymnastics,Gymnastics Men's Floor Exercise,NA
81876,Jagmal More,M,20,NA,NA,India,IND,1964 Summer,1964,Summer,Tokyo,Japan,Gymnastics,Gymnastics Men's Horse Vault,NA
81876,Jagmal More,M,20,NA,NA,India,IND,1964 Summer,1964,Summer,Tokyo,Japan,Gymnastics,Gymnastics Men's Parallel Bars,NA
81876,Jagmal More,M,20,NA,NA,India,IND,1964 Summer,1964,Summer,Tokyo,Japan,Gymnastics,Gymnastics Men's Horizontal Bar,NA
81876,Jagmal More,M,20,NA,NA,India,IND,1964 Summer,1964,Summer,Tokyo,Japan,Gymnastics,Gymnastics Men's Rings,NA
81876,Jagmal More,M,20,NA,NA,India,IND,1964 Summer,1964,Summer,Tokyo,Japan,Gymnastics,Gymnastics Men's Pommelled Horse,NA
82904,Riaz Nabi Muhammad,M,24,NA,NA,India,IND,1996 Summer,1996,Summer,Atlanta,United States of America,Hockey,Hockey Men's Hockey,NA
82904,Riaz Nabi Muhammad,M,28,NA,NA,India,IND,2000 Summer,2000,Summer,Sydney,Australia,Hockey,Hockey Men's Hockey,NA
82945,Danish Mujtaba,M,23,168,66,India,IND,2012 Summer,2012,Summer,London,England,Hockey,Hockey Men's Hockey,NA
82945,Danish Mujtaba,M,27,168,66,India,IND,2016 Summer,2016,Summer,Rio de Janeiro,Brazil,Hockey,Hockey Men's Hockey,NA
83022,"Rustom ""Rusi"" Mulla Feroze",M,NA,NA,NA,India,IND,1948 Summer,1948,Summer,London,England,Cycling,Cycling Men's Sprint,NA
83177,Prafulla Mullick,M,NA,NA,NA,India,IND,1948 Summer,1948,Summer,London,England,Swimming,Swimming Men's 200 metres Breaststroke,NA
83271,Rekha Mundphan (-Bhide),F,24,152,NA,India,IND,1980 Summer,1980,Summer,Moskva,Russia,Hockey,Hockey Women's Hockey,NA
83294,Tamil Selwan Muniswamy,M,25,158,56,India,IND,1980 Summer,1980,Summer,Moskva,Russia,Weightlifting,Weightlifting Men's Bantamweight,NA
83433,Dwarkadas Murarji,M,NA,NA,NA,India,IND,1948 Summer,1948,Summer,London,England,Water Polo,Water Polo Men's Water Polo,NA
83526,J. Murphy,M,NA,NA,NA,India,IND,1928 Summer,1928,Summer,Amsterdam,Netherlands,Athletics,Athletics Men's 800 metres,NA
83757,Thandava Murthy Muthu,M,25,157,56,India,IND,2000 Summer,2000,Summer,Sydney,Australia,Weightlifting,Weightlifting Men's Bantamweight,NA
83758,Gurunathan Muthuswamy,M,25,160,54,India,IND,1988 Summer,1988,Summer,Seoul,South Korea,Weightlifting,Weightlifting Men's Flyweight,NA
83970,Sivaraj Naalamuthu Pillai,M,24,NA,59,India,IND,1992 Summer,1992,Summer,Barcelona,Spain,Weightlifting,Weightlifting Men's Featherweight,NA
84045,Jehangir J. Naegamwalla,M,NA,NA,NA,India,IND,1952 Summer,1952,Summer,Helsinki,Finland,Water Polo,Water Polo Men's Water Polo,NA
84054,"Sachindra ""Sachin"" Nag",M,28,NA,NA,India,IND,1948 Summer,1948,Summer,London,England,Water Polo,Water Polo Men's Water Polo,NA
84054,"Sachindra ""Sachin"" Nag",M,28,NA,NA,India,IND,1948 Summer,1948,Summer,London,England,Swimming,Swimming Men's 100 metres Freestyle,NA
84054,"Sachindra ""Sachin"" Nag",M,32,NA,NA,India,IND,1952 Summer,1952,Summer,Helsinki,Finland,Water Polo,Water Polo Men's Water Polo,NA
84085,Amarnath Nagarajan,M,26,182,73,India,IND,1980 Summer,1980,Summer,Moskva,Russia,Basketball,Basketball Men's Basketball,NA
84450,Jamyang Namgial,M,24,170,71,India,IND,2010 Winter,2010,Winter,Vancouver,Canada,Alpine Skiing,Alpine Skiing Men's Giant Slalom,NA
84470,Srabani Nanda,F,25,164,54,India,IND,2016 Summer,2016,Summer,Rio de Janeiro,Brazil,Athletics,Athletics Women's 200 metres,NA
84471,Mukesh Kumar Nandanoori,M,22,175,64,India,IND,1992 Summer,1992,Summer,Barcelona,Spain,Hockey,Hockey Men's Hockey,NA
84471,Mukesh Kumar Nandanoori,M,26,175,64,India,IND,1996 Summer,1996,Summer,Atlanta,United States of America,Hockey,Hockey Men's Hockey,NA
84471,Mukesh Kumar Nandanoori,M,30,175,64,India,IND,2000 Summer,2000,Summer,Sydney,Australia,Hockey,Hockey Men's Hockey,NA
84473,Nikhil Kumar Nandy,M,NA,NA,NA,India,IND,1956 Summer,1956,Summer,Melbourne,Australia,Football,Football Men's Football,NA
84480,Prakash Nanjappa,M,40,175,85,India,IND,2016 Summer,2016,Summer,Rio de Janeiro,Brazil,Shooting,"Shooting Men's Free Pistol, 50 metres",NA
84516,Gagan Narang,M,21,180,115,India,IND,2004 Summer,2004,Summer,Athina,Greece,Shooting,"Shooting Men's Air Rifle, 10 metres",NA
84516,Gagan Narang,M,25,180,115,India,IND,2008 Summer,2008,Summer,Beijing,China,Shooting,"Shooting Men's Air Rifle, 10 metres",NA
84516,Gagan Narang,M,25,180,115,India,IND,2008 Summer,2008,Summer,Beijing,China,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",NA
84516,Gagan Narang,M,25,180,115,India,IND,2008 Summer,2008,Summer,Beijing,China,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",NA
84516,Gagan Narang,M,29,180,115,India,IND,2012 Summer,2012,Summer,London,England,Shooting,"Shooting Men's Air Rifle, 10 metres",Bronze
84516,Gagan Narang,M,29,180,115,India,IND,2012 Summer,2012,Summer,London,England,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",NA
84516,Gagan Narang,M,29,180,115,India,IND,2012 Summer,2012,Summer,London,England,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",NA
84516,Gagan Narang,M,33,180,115,India,IND,2016 Summer,2016,Summer,Rio de Janeiro,Brazil,Shooting,"Shooting Men's Air Rifle, 10 metres",NA
84516,Gagan Narang,M,33,180,115,India,IND,2016 Summer,2016,Summer,Rio de Janeiro,Brazil,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",NA
84516,Gagan Narang,M,33,180,115,India,IND,2016 Summer,2016,Summer,Rio de Janeiro,Brazil,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",NA
84522,Shankar Subramaniam Narayan,M,22,185,69,India,IND,1956 Summer,1956,Summer,Melbourne,Australia,Football,Football Men's Football,NA
84523,Chander Narayanan,M,25,162,51,India,IND,1972 Summer,1972,Summer,Munich,Germany,Boxing,Boxing Men's Flyweight,NA
84684,Prem Nath,M,17,160,57,India,IND,1972 Summer,1972,Summer,Munich,Germany,Wrestling,"Wrestling Men's Bantamweight, Freestyle",NA
84755,Kumar T. Navale,M,NA,NA,NA,India,IND,1920 Summer,1920,Summer,Antwerpen,‎Belgium,Wrestling,"Wrestling Men's Middleweight, Freestyle",NA
84815,V. R. Dinesh Nayak,M,25,172,74,India,IND,2000 Summer,2000,Summer,Sydney,Australia,Hockey,Hockey Men's Hockey,NA
84816,Ravi Nayakar,M,21,NA,NA,India,IND,1992 Summer,1992,Summer,Barcelona,Spain,Hockey,Hockey Men's Hockey,NA
84866,Dolly Rustom Nazir,F,NA,NA,NA,India,IND,1952 Summer,1952,Summer,Helsinki,Finland,Swimming,Swimming Women's 100 metres Freestyle,NA
84866,Dolly Rustom Nazir,F,NA,NA,NA,India,IND,1952 Summer,1952,Summer,Helsinki,Finland,Swimming,Swimming Women's 200 metres Breaststroke,NA
85112,Saina Nehwal,F,18,167,65,India,IND,2008 Summer,2008,Summer,Beijing,China,Badminton,Badminton Women's Singles,NA
85112,Saina Nehwal,F,22,167,65,India,IND,2012 Summer,2012,Summer,London,England,Badminton,Badminton Women's Singles,Bronze
